,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
31122,12/01/2017 9:13,12/01/2017 9:34,1263,Wood St & Milwaukee Ave,Rush St & Hubbard St,Subscriber,Male,1991
1537318,30/06/2017 8:26,30/06/2017 8:39,775,Pine Grove Ave & Irving Park Rd,Stockton Dr & Wrightwood Ave,Subscriber,Female,1991
466121,7/04/2017 7:36,7/04/2017 7:50,842,Wood St & Division St,Halsted St & Dickens Ave,Subscriber,Female,1991
849050,16/05/2017 5:33,16/05/2017 5:47,843,Broadway & Berwyn Ave,Broadway & Argyle St,Subscriber,Male,1977
1531396,29/06/2017 17:44,29/06/2017 17:50,355,Canal St & Madison St,Dearborn St & Monroe St,Subscriber,Male,1983
54119,19/01/2017 8:24,19/01/2017 8:36,721,Clinton St & Washington Blvd,Rush St & Hubbard St,Subscriber,Male,1960
552724,15/04/2017 17:08,15/04/2017 17:33,1503,Montrose Harbor,Pine Grove Ave & Waveland Ave,Subscriber,Female,1985
580995,18/04/2017 8:12,18/04/2017 8:26,816,Clark St & Lincoln Ave,Rush St & Hubbard St,Subscriber,Male,1984
1154358,7/06/2017 11:18,7/06/2017 11:21,213,Peoria St & Jackson Blvd,Green St & Randolph St,Subscriber,Male,1980
1140270,6/06/2017 14:36,6/06/2017 14:41,322,Clark St & Randolph St,Dearborn St & Adams St,Subscriber,Female,1991
916512,22/05/2017 7:42,22/05/2017 7:48,370,Financial Pl & Congress Pkwy,Clinton St & Madison St,Subscriber,Male,1982
1039559,31/05/2017 16:51,31/05/2017 17:02,619,Canal St & Taylor St,Michigan Ave & Jackson Blvd,Subscriber,Male,1976
1474801,26/06/2017 10:33,26/06/2017 11:06,1981,Clinton St & Lake St,Wabash Ave & Wacker Pl,Subscriber,Male,1992
218415,19/02/2017 16:27,19/02/2017 16:44,1028,Theater on the Lake,Clark St & Schiller St,Subscriber,Male,1988
1334380,18/06/2017 11:20,18/06/2017 11:55,2069,McClurg Ct & Illinois St,Clark St & North Ave,Customer,,
556267,15/04/2017 20:22,15/04/2017 20:32,584,McCormick Place,Buckingham Fountain,Customer,,
1065426,2/06/2017 8:31,2/06/2017 8:34,214,Kingsbury St & Kinzie St,Clinton St & Lake St,Subscriber,Male,1963
1479147,26/06/2017 16:02,26/06/2017 16:08,353,Halsted St & Blackhawk St (*),Larrabee St & Division St,Subscriber,Female,1985
696871,29/04/2017 0:11,29/04/2017 0:39,1682,Kedzie Ave & Milwaukee Ave,Sheridan Rd & Montrose Ave,Subscriber,Male,1992
762407,8/05/2017 16:08,8/05/2017 16:24,919,Clinton St & Washington Blvd,Sheffield Ave & Kingsbury St,Subscriber,Male,1988
1215800,10/06/2017 17:12,10/06/2017 17:14,125,Southport Ave & Waveland Ave,Southport Ave & Waveland Ave,Customer,,
1453336,24/06/2017 23:26,24/06/2017 23:35,525,Dearborn Pkwy & Delaware Pl,Wells St & Huron St,Customer,,
704270,1/05/2017 15:00,1/05/2017 15:13,773,LaSalle St & Jackson Blvd,Lake Shore Dr & Ohio St,Subscriber,Male,1982
1514296,28/06/2017 16:52,28/06/2017 17:03,645,Morgan St & Lake St,Damen Ave & Grand Ave,Subscriber,Male,1978
1345075,18/06/2017 18:59,18/06/2017 19:12,793,Calumet Ave & 18th St,Shedd Aquarium,Customer,,
861479,16/05/2017 18:31,16/05/2017 18:43,735,Halsted St & Diversey Pkwy,Theater on the Lake,Subscriber,Female,1990
63630,21/01/2017 11:49,21/01/2017 12:09,1172,Drake Ave & Fullerton Ave,Kedzie Ave & Palmer Ct,Customer,,
1512100,28/06/2017 14:14,28/06/2017 14:17,196,Canal St & Harrison St,Financial Pl & Congress Pkwy,Subscriber,Female,1968
1137567,6/06/2017 10:47,6/06/2017 10:51,222,Chicago Ave & Sheridan Rd,University Library (NU),Subscriber,Male,1997
652157,24/04/2017 18:31,24/04/2017 19:01,1804,Bissell St & Armitage Ave,Broadway & Cornelia Ave,Subscriber,Female,1992
1386310,21/06/2017 11:24,21/06/2017 11:37,745,Clark St & Bryn Mawr Ave,Clark St & Columbia Ave,Subscriber,Male,1974
1397255,21/06/2017 19:59,21/06/2017 20:08,508,MLK Jr Dr & 29th St,Fort Dearborn Dr & 31st St,Subscriber,Male,1992
1404169,22/06/2017 10:38,22/06/2017 10:42,282,Larrabee St & Oak St,Wells St & Elm St,Subscriber,Male,1985
1038044,31/05/2017 15:37,31/05/2017 15:48,696,Michigan Ave & Oak St,Clark St & Lincoln Ave,Subscriber,Female,1994
595447,19/04/2017 10:11,19/04/2017 10:18,395,Sangamon St & Washington Blvd (*),LaSalle St & Washington St,Subscriber,Male,1978
982179,27/05/2017 19:07,27/05/2017 19:19,769,Franklin St & Monroe St,Wabash Ave & Wacker Pl,Customer,,
578335,17/04/2017 19:20,17/04/2017 19:43,1423,Lincoln Ave & Diversey Pkwy,California Ave & Milwaukee Ave,Subscriber,Male,1982
733050,4/05/2017 22:15,4/05/2017 22:39,1410,Halsted St & Wrightwood Ave,Orleans St & Merchandise Mart Plaza,Customer,,
1429028,23/06/2017 18:03,23/06/2017 18:09,349,Green St & Madison St,Morgan St & Polk St,Subscriber,Male,1991
286624,2/03/2017 17:30,2/03/2017 17:35,312,Clinton St & Tilden St,Clinton St & Madison St,Subscriber,Male,1984
67318,21/01/2017 15:58,21/01/2017 16:07,549,Broadway & Belmont Ave,Sheffield Ave & Waveland Ave,Customer,,
277968,28/02/2017 18:52,28/02/2017 19:13,1271,Indiana Ave & Roosevelt Rd,St. Clair St & Erie St,Customer,,
1193350,9/06/2017 15:01,9/06/2017 15:18,967,St. Louis Ave & Balmoral Ave,Damen Ave & Foster Ave,Customer,,
1206157,10/06/2017 10:57,10/06/2017 11:10,766,Halsted St & 35th St (*),Morgan St & 18th St,Subscriber,Female,1989
681137,27/04/2017 7:50,27/04/2017 8:19,1706,Sheffield Ave & Webster Ave,Franklin St & Monroe St,Subscriber,Female,1988
915692,22/05/2017 6:44,22/05/2017 6:51,410,Clinton St & Washington Blvd,Michigan Ave & Lake St,Subscriber,Male,1977
1325017,17/06/2017 14:56,17/06/2017 15:56,3561,Michigan Ave & Oak St,Michigan Ave & 8th St,Customer,,
1175144,8/06/2017 15:40,8/06/2017 15:54,798,Bissell St & Armitage Ave,Wells St & Evergreen Ave,Customer,,
503209,10/04/2017 16:42,10/04/2017 16:45,216,Larrabee St & Kingsbury St,Franklin St & Chicago Ave,Subscriber,Male,1989
997937,28/05/2017 21:01,28/05/2017 21:06,278,California Ave & Division St,California Ave & North Ave,Subscriber,Male,1974
936987,24/05/2017 6:05,24/05/2017 6:24,1154,Sheffield Ave & Fullerton Ave,Franklin St & Lake St,Subscriber,Male,1965
460620,6/04/2017 9:20,6/04/2017 9:31,627,Franklin St & Quincy St,Peoria St & Jackson Blvd,Subscriber,Female,1984
724693,4/05/2017 6:15,4/05/2017 6:34,1160,Financial Pl & Congress Pkwy,St. Clair St & Erie St,Subscriber,Female,1964
121905,3/02/2017 7:17,3/02/2017 7:24,452,Ravenswood Ave & Balmoral Ave,Damen Ave & Leland Ave,Subscriber,Male,1978
1527409,29/06/2017 14:48,29/06/2017 15:15,1618,Buckingham Fountain,Streeter Dr & Grand Ave,Customer,,
1523924,29/06/2017 9:19,29/06/2017 9:36,1003,California Ave & North Ave,Damen Ave & Grand Ave,Subscriber,Male,1974
937726,24/05/2017 7:43,24/05/2017 7:55,674,Wells St & Huron St,Morgan St & Lake St,Subscriber,Male,1973
478017,8/04/2017 13:52,8/04/2017 14:50,3504,Cornell Ave & Hyde Park Blvd,Fort Dearborn Dr & 31st St,Customer,,
694744,28/04/2017 17:42,28/04/2017 17:53,659,Logan Blvd & Elston Ave,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1988
380927,22/03/2017 15:06,22/03/2017 15:09,198,Michigan Ave & Washington St,LaSalle St & Washington St,Subscriber,Male,1967
1464999,25/06/2017 16:45,25/06/2017 16:50,335,Western Ave & Winnebago Ave,California Ave & Milwaukee Ave,Customer,,
1372687,20/06/2017 16:13,20/06/2017 16:34,1268,Dearborn St & Adams St,Sangamon St & Washington Blvd (*),Customer,,
734667,5/05/2017 8:20,5/05/2017 8:26,364,Columbus Dr & Randolph St,Clark St & Randolph St,Subscriber,Female,1987
297375,5/03/2017 11:39,5/03/2017 13:15,5745,Michigan Ave & Jackson Blvd,Michigan Ave & Jackson Blvd,Customer,,
408685,27/03/2017 17:05,27/03/2017 17:14,544,Wabash Ave & Grand Ave,Franklin St & Quincy St,Subscriber,Male,1978
1048647,1/06/2017 8:14,1/06/2017 8:23,561,Federal St & Polk St,Canal St & Monroe St (*),Subscriber,Male,1993
879170,17/05/2017 22:36,17/05/2017 22:45,564,Millennium Park,Indiana Ave & Roosevelt Rd,Subscriber,Female,1983
1307542,16/06/2017 15:05,16/06/2017 15:31,1556,Streeter Dr & Grand Ave,Lake Shore Dr & Wellington Ave,Customer,,
9928,4/01/2017 14:56,4/01/2017 15:04,476,Wacker Dr & Washington St,Michigan Ave & Lake St,Subscriber,Male,1969
1178034,8/06/2017 17:20,8/06/2017 17:37,1023,Canal St & Adams St,Wabash Ave & 8th St,Subscriber,Male,1992
1115573,4/06/2017 20:42,4/06/2017 21:03,1241,Streeter Dr & Grand Ave,Buckingham Fountain,Customer,,
57617,20/01/2017 7:09,20/01/2017 7:15,371,Clinton St & Jackson Blvd,Clark St & Randolph St,Subscriber,Male,1962
370563,20/03/2017 19:08,20/03/2017 19:30,1321,Michigan Ave & Oak St,Pine Grove Ave & Waveland Ave,Subscriber,Male,1971
89234,25/01/2017 20:30,25/01/2017 20:41,666,Cityfront Plaza Dr & Pioneer Ct,Clinton St & Washington Blvd,Subscriber,Male,1963
1393689,21/06/2017 17:44,21/06/2017 17:59,925,Canal St & Adams St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1989
583790,18/04/2017 12:46,18/04/2017 12:59,769,Clark St & Randolph St,State St & Randolph St,Subscriber,Male,1986
970194,27/05/2017 11:05,27/05/2017 11:22,998,Larrabee St & Division St,Michigan Ave & Oak St,Customer,,
277886,28/02/2017 18:09,28/02/2017 18:16,375,Millennium Park,Wabash Ave & Grand Ave,Subscriber,Male,1992
670795,26/04/2017 8:21,26/04/2017 8:29,501,Clark St & Wrightwood Ave,Halsted St & Diversey Pkwy,Customer,,
200740,18/02/2017 13:28,18/02/2017 14:22,3212,Clarendon Ave & Junior Ter,Clark St & Wrightwood Ave,Customer,,
173327,14/02/2017 17:01,14/02/2017 17:08,367,State St & Harrison St,Franklin St & Jackson Blvd,Subscriber,Male,1954
282146,1/03/2017 18:46,1/03/2017 18:50,210,Sedgwick St & North Ave,Clark St & Lincoln Ave,Subscriber,Female,1993
1483564,26/06/2017 18:06,26/06/2017 18:30,1439,Millennium Park,Michigan Ave & Oak St,Customer,,
667176,25/04/2017 19:49,25/04/2017 20:07,1056,Sheffield Ave & Wellington Ave,Halsted St & Willow St,Subscriber,Male,1989
421803,29/03/2017 17:11,29/03/2017 17:25,873,LaSalle St & Washington St,Wells St & Evergreen Ave,Subscriber,Male,1986
287821,2/03/2017 21:21,2/03/2017 21:36,864,Damen Ave & Pierce Ave,Kedzie Ave & Palmer Ct,Subscriber,Male,1991
776143,10/05/2017 7:41,10/05/2017 7:46,279,Manor Ave & Leland Ave,Francisco Ave & Foster Ave,Subscriber,Male,1993
787427,11/05/2017 13:55,11/05/2017 14:23,1714,Pulaski Rd & Madison St,Kedzie Ave & Lake St,Subscriber,Male,1972
276883,28/02/2017 16:20,28/02/2017 16:30,595,Wells St & Walton St,Fairbanks Ct & Grand Ave,Subscriber,Male,1991
770004,9/05/2017 15:09,9/05/2017 15:17,498,Ashland Ave & Division St,Western Ave & Walton St,Subscriber,Male,1991
1051626,1/06/2017 12:16,1/06/2017 12:25,501,State St & Kinzie St,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1993
1531875,29/06/2017 18:02,29/06/2017 18:05,182,Western Ave & 21st St,Western Ave & 24th St,Subscriber,Male,1988
655016,25/04/2017 7:05,25/04/2017 7:10,266,Clarendon Ave & Gordon Ter,Sheridan Rd & Irving Park Rd,Subscriber,Female,1989
886306,18/05/2017 15:17,18/05/2017 15:33,957,LaSalle St & Illinois St,Larrabee St & Menomonee St,Subscriber,Male,1988
385732,23/03/2017 10:54,23/03/2017 10:56,136,Orleans St & Merchandise Mart Plaza,Clark St & Lake St,Subscriber,Female,1978
577586,17/04/2017 18:16,17/04/2017 18:44,1671,Lake Shore Dr & North Blvd,Clarendon Ave & Gordon Ter,Subscriber,Male,1990
1544103,30/06/2017 15:43,30/06/2017 15:50,417,Pine Grove Ave & Waveland Ave,Broadway & Barry Ave,Subscriber,Female,1979
471681,7/04/2017 17:51,7/04/2017 18:12,1279,McClurg Ct & Illinois St,Rush St & Cedar St,Subscriber,Male,1974
1407473,22/06/2017 14:55,22/06/2017 15:17,1299,Drake Ave & Addison St,Wilton Ave & Diversey Pkwy,Subscriber,Male,1980
155038,10/02/2017 21:38,10/02/2017 21:41,180,Franklin St & Chicago Ave,Wells St & Walton St,Subscriber,Female,1994
533505,14/04/2017 12:30,14/04/2017 12:38,459,Michigan Ave & Pearson St,Clark St & Elm St,Subscriber,Female,1964
362229,19/03/2017 14:11,19/03/2017 14:28,1030,Spaulding Ave & Armitage Ave,Noble St & Milwaukee Ave,Subscriber,Male,1987
1418785,23/06/2017 9:16,23/06/2017 9:31,912,Western Ave & Division St,Wood St & Hubbard St,Subscriber,Female,1957
701672,1/05/2017 8:15,1/05/2017 8:24,595,Michigan Ave & Washington St,Orleans St & Ohio St,Subscriber,Male,1963
1207328,10/06/2017 11:47,10/06/2017 11:57,541,Larrabee St & Webster Ave,Greenview Ave & Fullerton Ave,Subscriber,Male,1971
608849,20/04/2017 17:32,20/04/2017 17:44,675,Clark St & Chicago Ave,Franklin St & Lake St,Subscriber,Male,1981
603030,20/04/2017 8:47,20/04/2017 8:56,493,Clinton St & Madison St,Michigan Ave & Washington St,Subscriber,Male,1980
1215526,10/06/2017 16:59,10/06/2017 17:18,1110,Burnham Harbor,Burnham Harbor,Subscriber,Male,1979
593908,19/04/2017 8:06,19/04/2017 8:57,3023,Humphrey Ave & Ontario St,Daley Center Plaza,Subscriber,Male,1979
954321,25/05/2017 17:21,25/05/2017 17:34,810,Halsted St & Maxwell St,Indiana Ave & Roosevelt Rd,Subscriber,Female,1992
534863,14/04/2017 14:35,14/04/2017 15:10,2062,Sheffield Ave & Webster Ave,Lake Shore Dr & Ohio St,Customer,,
40900,15/01/2017 16:34,15/01/2017 17:35,3676,Shedd Aquarium,Canal St & Madison St,Customer,,
369813,20/03/2017 17:52,20/03/2017 18:04,689,Broadway & Ridge Ave,Glenwood Ave & Morse Ave,Subscriber,Female,1992
1431439,23/06/2017 20:04,23/06/2017 20:19,884,Lake Shore Dr & North Blvd,Bissell St & Armitage Ave,Subscriber,Male,1992
201809,18/02/2017 14:06,18/02/2017 14:32,1582,Lake Shore Dr & Diversey Pkwy,Clark St & Armitage Ave,Customer,,
1404596,22/06/2017 11:16,22/06/2017 11:28,760,Morgan St & Lake St,Michigan Ave & Washington St,Subscriber,Male,1916
1419426,23/06/2017 10:22,23/06/2017 10:34,686,Clinton St & Tilden St,Morgan St & Lake St,Subscriber,Male,1969
740888,5/05/2017 19:27,5/05/2017 20:37,4182,Clark St & Chicago Ave,Clark St & Winnemac Ave,Customer,,
495898,9/04/2017 17:20,9/04/2017 18:27,3995,Millennium Park,Sedgwick St & Webster Ave,Customer,,
74101,23/01/2017 8:31,23/01/2017 8:35,230,Aberdeen St & Monroe St,Green St & Madison St,Subscriber,Male,1970
260508,25/02/2017 9:53,25/02/2017 9:57,239,Indiana Ave & Roosevelt Rd,Federal St & Polk St,Subscriber,Male,1970
1360783,19/06/2017 18:57,19/06/2017 19:03,380,Clinton St & Roosevelt Rd,Peoria St & Jackson Blvd,Subscriber,Male,1959
607873,20/04/2017 17:00,20/04/2017 17:25,1506,Theater on the Lake,Michigan Ave & Oak St,Subscriber,Male,1988
242525,22/02/2017 13:05,22/02/2017 13:09,237,LaSalle St & Adams St,State St & Randolph St,Subscriber,Female,1991
736130,5/05/2017 11:44,5/05/2017 12:05,1239,Franklin St & Jackson Blvd,Ashland Ave & Augusta Blvd,Subscriber,Female,1990
964125,26/05/2017 13:09,26/05/2017 13:25,925,Clark St & Congress Pkwy,Larrabee St & Kingsbury St,Subscriber,Male,1960
372781,21/03/2017 8:31,21/03/2017 8:42,627,Stetson Ave & South Water St,Franklin St & Quincy St,Subscriber,Male,1980
407148,27/03/2017 12:23,27/03/2017 12:32,541,900 W Harrison St,Halsted St & Maxwell St,Subscriber,Male,1985
847306,15/05/2017 19:34,15/05/2017 21:23,6538,Buckingham Fountain,Buckingham Fountain,Customer,,
4470,3/01/2017 8:05,3/01/2017 8:10,260,Lake Park Ave & 56th St,University Ave & 57th St,Subscriber,Male,1991
82649,24/01/2017 17:14,24/01/2017 17:19,300,Franklin St & Chicago Ave,Ogden Ave & Chicago Ave,Subscriber,Male,1986
50284,18/01/2017 15:00,18/01/2017 15:05,315,Canal St & Monroe St (*),State St & Randolph St,Subscriber,Male,1989
1530185,29/06/2017 17:10,29/06/2017 17:23,777,Dearborn St & Adams St,Michigan Ave & 18th St,Subscriber,Male,1990
463709,6/04/2017 17:41,6/04/2017 18:06,1483,Paulina Ave & North Ave,Paulina Ave & North Ave,Subscriber,Male,1987
732355,4/05/2017 19:42,4/05/2017 19:49,443,Kingsbury St & Kinzie St,State St & Pearson St,Subscriber,Male,1989
1237618,11/06/2017 20:44,11/06/2017 20:59,886,Southport Ave & Waveland Ave,Broadway & Belmont Ave,Customer,,
716581,3/05/2017 8:44,3/05/2017 8:49,278,Wells St & Polk St,Buckingham Fountain,Subscriber,Male,1961
1112090,4/06/2017 17:21,4/06/2017 17:35,795,Ashland Ave & Division St,Milwaukee Ave & Grand Ave,Subscriber,Female,1974
700626,1/05/2017 6:38,1/05/2017 6:50,726,Racine Ave & Belmont Ave,Larrabee St & Webster Ave,Subscriber,Female,1983
440877,2/04/2017 11:58,2/04/2017 12:24,1542,Central Park Ave & North Ave,Milwaukee Ave & Wabansia Ave,Customer,,
1244648,12/06/2017 12:18,12/06/2017 12:25,443,LaSalle St & Jackson Blvd,Michigan Ave & Madison St,Subscriber,Female,1982
606514,20/04/2017 15:46,20/04/2017 16:09,1381,Shedd Aquarium,Burnham Harbor,Customer,,
1093755,3/06/2017 17:00,3/06/2017 17:28,1727,Shedd Aquarium,Buckingham Fountain,Customer,,
1329607,17/06/2017 19:21,17/06/2017 19:38,1019,Southport Ave & Waveland Ave,Southport Ave & Clybourn Ave,Subscriber,Male,1992
964282,26/05/2017 13:19,26/05/2017 13:41,1340,Clifton Ave & Armitage Ave,Clinton St & Jackson Blvd,Subscriber,Male,1983
492412,9/04/2017 14:48,9/04/2017 14:50,153,Desplaines St & Jackson Blvd,Franklin St & Jackson Blvd,Subscriber,Male,1989
490696,9/04/2017 13:38,9/04/2017 13:54,947,Broadway & Argyle St,Lakefront Trail & Bryn Mawr Ave,Subscriber,Female,1988
1310932,16/06/2017 17:20,16/06/2017 17:39,1096,Clark St & Randolph St,Lake Shore Dr & Monroe St,Subscriber,Female,1993
304983,6/03/2017 15:31,6/03/2017 15:43,674,Wolcott Ave & Polk St,Green St & Madison St,Subscriber,Male,1964
382904,22/03/2017 18:39,22/03/2017 19:04,1555,Franklin St & Quincy St,Milwaukee Ave & Wabansia Ave,Subscriber,Male,1982
1002233,29/05/2017 11:26,29/05/2017 11:40,816,Wabash Ave & Roosevelt Rd,Lake Shore Dr & Monroe St,Customer,,
933505,23/05/2017 13:14,23/05/2017 13:18,233,Peoria St & Jackson Blvd,Clinton St & Tilden St,Subscriber,Male,1985
1422554,23/06/2017 13:57,23/06/2017 14:16,1154,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
552592,15/04/2017 17:02,15/04/2017 17:07,252,State St & 33rd St,Calumet Ave & 33rd St,Subscriber,Male,1992
883212,18/05/2017 10:23,18/05/2017 10:33,602,Cornell Ave & Hyde Park Blvd,University Ave & 57th St,Subscriber,Male,1988
793526,11/05/2017 20:28,11/05/2017 20:35,451,Dearborn Pkwy & Delaware Pl,Larrabee St & Division St,Subscriber,Male,1955
10136,4/01/2017 16:12,4/01/2017 16:18,353,Sheffield Ave & Willow St,Southport Ave & Clybourn Ave,Subscriber,Male,1993
1001514,29/05/2017 10:53,29/05/2017 11:04,644,Ashland Ave & Blackhawk St,Clifton Ave & Armitage Ave,Subscriber,Female,1991
772637,9/05/2017 17:52,9/05/2017 17:57,260,Kedzie Ave & Milwaukee Ave,Richmond St & Diversey Ave,Subscriber,Male,1975
944450,24/05/2017 18:19,24/05/2017 18:32,779,Franklin St & Monroe St,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1982
1406343,22/06/2017 13:23,22/06/2017 13:42,1086,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,Customer,,
1028957,30/05/2017 19:56,30/05/2017 20:11,888,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,Customer,,
895805,19/05/2017 8:40,19/05/2017 8:52,762,Marshfield Ave & Cortland St,Wells St & Huron St,Subscriber,Male,1982
639751,23/04/2017 17:38,23/04/2017 17:53,875,Damen Ave & Cortland St,Sheffield Ave & Kingsbury St,Subscriber,Male,1970
59307,20/01/2017 13:24,20/01/2017 13:40,983,Wells St & Evergreen Ave,Franklin St & Quincy St,Subscriber,Male,1963
319566,8/03/2017 15:52,8/03/2017 16:07,937,Halsted St & Blackhawk St (*),Clark St & Wellington Ave,Subscriber,Male,1985
948980,25/05/2017 9:29,25/05/2017 9:41,697,Clinton St & Madison St,Daley Center Plaza,Subscriber,Male,1970
783733,11/05/2017 7:30,11/05/2017 7:41,661,Clinton St & Washington Blvd,St. Clair St & Erie St,Subscriber,Male,1959
910051,21/05/2017 13:47,21/05/2017 14:12,1545,Wabash Ave & Wacker Pl,Wells St & Huron St,Customer,,
507869,11/04/2017 9:55,11/04/2017 10:01,376,Halsted St & Diversey Pkwy,Halsted St & Dickens Ave,Subscriber,Male,1986
1206525,10/06/2017 11:15,10/06/2017 11:31,953,Michigan Ave & Congress Pkwy,Lake Shore Dr & Monroe St,Customer,,
440299,2/04/2017 10:55,2/04/2017 11:06,673,Clinton St & Roosevelt Rd,Michigan Ave & 18th St,Subscriber,Female,1984
631231,23/04/2017 10:27,23/04/2017 10:40,799,Canal St & Madison St,Michigan Ave & 14th St,Subscriber,Male,1985
1010720,29/05/2017 17:00,29/05/2017 17:12,754,Lake Shore Dr & Monroe St,Dearborn St & Monroe St,Customer,,
1003740,29/05/2017 12:55,29/05/2017 13:03,502,Wells St & Evergreen Ave,Halsted St & Blackhawk St (*),Subscriber,Male,1993
929859,23/05/2017 5:34,23/05/2017 5:44,612,Rush St & Superior St,Franklin St & Quincy St,Subscriber,Male,1970
474339,8/04/2017 10:04,8/04/2017 10:09,303,Lake Park Ave & 56th St,University Ave & 57th St,Subscriber,Male,1988
477370,8/04/2017 13:23,8/04/2017 13:41,1087,Buckingham Fountain,Adler Planetarium,Subscriber,Female,1991
1127187,5/06/2017 17:06,5/06/2017 17:16,608,Sedgwick St & Huron St,Clark St & Elm St,Subscriber,Male,1988
522911,12/04/2017 19:45,12/04/2017 20:06,1235,Sheffield Ave & Kingsbury St,Broadway & Cornelia Ave,Subscriber,Male,1966
1079938,2/06/2017 21:16,2/06/2017 21:31,857,State St & Pearson St,Eckhart Park,Subscriber,Male,1990
1291516,15/06/2017 15:46,15/06/2017 15:53,397,Loomis St & Taylor St (*),Morgan St & Polk St,Subscriber,Male,1991
900488,20/05/2017 9:52,20/05/2017 9:58,322,Halsted St & Wrightwood Ave,Sheffield Ave & Wellington Ave,Subscriber,Female,1976
117930,2/02/2017 7:48,2/02/2017 7:51,171,Lake Park Ave & 53rd St,Shore Dr & 55th St,Subscriber,Male,1969
436856,1/04/2017 16:14,1/04/2017 16:22,440,Orleans St & Merchandise Mart Plaza,Jefferson St & Monroe St,Subscriber,Male,1986
613893,21/04/2017 8:26,21/04/2017 8:53,1605,Oakley Ave & Irving Park Rd,Carpenter St & Huron St,Subscriber,Male,1980
968419,27/05/2017 8:47,27/05/2017 8:55,506,Franklin St & Chicago Ave,Halsted St & Blackhawk St (*),Subscriber,Male,1980
843263,15/05/2017 17:04,15/05/2017 17:11,395,State St & Kinzie St,Desplaines St & Kinzie St,Subscriber,Male,1989
156615,11/02/2017 12:07,11/02/2017 12:41,2050,Adler Planetarium,Streeter Dr & Grand Ave,Customer,,
1294935,15/06/2017 17:43,15/06/2017 17:52,519,Larrabee St & Kingsbury St,Clinton St & Lake St,Subscriber,Male,1981
1058385,1/06/2017 18:00,1/06/2017 18:12,700,Clark St & Wellington Ave,Southport Ave & Belmont Ave,Subscriber,Female,1993
492857,9/04/2017 15:06,9/04/2017 15:33,1631,Lakefront Trail & Bryn Mawr Ave,Broadway & Barry Ave,Subscriber,Male,1974
870005,17/05/2017 11:49,17/05/2017 11:56,411,Woodlawn Ave & 55th St,Lake Park Ave & 53rd St,Subscriber,Female,1985
375140,21/03/2017 15:56,21/03/2017 16:15,1105,State St & Van Buren St,Clark St & North Ave,Subscriber,Female,1968
1437470,24/06/2017 11:17,24/06/2017 11:57,2386,Benson Ave & Church St,Benson Ave & Church St,Customer,,
761006,8/05/2017 13:15,8/05/2017 13:18,165,Green St & Randolph St,Green St & Randolph St,Customer,,
595996,19/04/2017 11:55,19/04/2017 11:58,207,Loomis St & Lexington St,Morgan St & Polk St,Subscriber,Male,1987
714198,2/05/2017 23:03,2/05/2017 23:08,265,Halsted St & Roscoe St,Racine Ave & Belmont Ave,Subscriber,Male,1992
549897,15/04/2017 15:26,15/04/2017 15:29,159,Wells St & Evergreen Ave,Clark St & Elm St,Subscriber,Female,1987
1304143,16/06/2017 11:05,16/06/2017 11:29,1437,Wabash Ave & 8th St,St. Clair St & Erie St,Customer,,
1135435,6/06/2017 8:15,6/06/2017 8:25,586,Dearborn St & Monroe St,LaSalle St & Washington St,Customer,,
1298448,15/06/2017 20:02,15/06/2017 20:05,166,Wacker Dr & Washington St,Clinton St & Washington Blvd,Subscriber,Male,1974
1108467,4/06/2017 14:49,4/06/2017 15:09,1187,Ashland Ave & Grace St,Clark St & Bryn Mawr Ave,Subscriber,Female,1993
846042,15/05/2017 18:28,15/05/2017 18:48,1163,Larrabee St & Kingsbury St,Halsted St & Wrightwood Ave,Subscriber,Male,1976
238358,21/02/2017 21:29,21/02/2017 21:53,1428,Hampden Ct & Diversey Pkwy,Streeter Dr & Grand Ave,Subscriber,Female,1992
1481667,26/06/2017 17:20,26/06/2017 18:22,3696,Benson Ave & Church St,Benson Ave & Church St,Customer,,
1074956,2/06/2017 17:19,2/06/2017 17:32,821,Bissell St & Armitage Ave,Southport Ave & Clybourn Ave,Subscriber,Female,1993
1305513,16/06/2017 12:57,16/06/2017 13:23,1528,Damen Ave & Pierce Ave,Rush St & Superior St,Customer,,
1313966,16/06/2017 19:32,16/06/2017 19:37,299,Lake Park Ave & 53rd St,Shore Dr & 55th St,Subscriber,Male,1989
1307495,16/06/2017 15:03,16/06/2017 15:10,439,Western Ave & Walton St,Damen Ave & Division St,Subscriber,Male,1978
144744,8/02/2017 17:03,8/02/2017 17:13,597,Fairbanks Ct & Grand Ave,Clinton St & Washington Blvd,Subscriber,Male,1972
1488832,27/06/2017 7:14,27/06/2017 7:29,923,Clinton St & Jackson Blvd,St. Clair St & Erie St,Subscriber,Female,1973
148091,9/02/2017 12:56,9/02/2017 13:00,275,Dearborn St & Monroe St,Clinton St & Madison St,Subscriber,Male,1975
